# Filename: 3Dvlt_macro_Tv_Op12_Cc1.00_lmax100_dl1e-05.dat
# Source: 3Dvlt_macro.c
# Source version: 10 (2012 Jul 29 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063, A3=41.3417022403997549418, THETA=0.6
# Parameter values: OpA=1, OpB=2, N=3, Cc=1, K0c=0.315036006898573, lmax=100, lsteps=10000000, (dl=1e-05), lpts=10000001, a0=1, a03=1, a06=1
Data-pt	l-Step	T/Tc	1-T/Tc	l	K	y	e	K/K0	Ks/K0	G	a/a0	ac/a
28	10000000	0.999995	5.01187e-06	100	0.315038	0.0446324	0	1	3.72008e-44	1.18293e-262	2.68812e+43	1
29	10000000	0.999994	6.30957e-06	100	0.315038	0.0446322	0	1	3.72008e-44	1.18293e-262	2.68812e+43	1
30	10000000	0.999992	7.94328e-06	100	0.315039	0.0446319	0	1	3.72008e-44	1.18292e-262	2.68812e+43	1
31	10000000	0.99999	1e-05	100	0.315039	0.0446317	0	1	3.72008e-44	1.18292e-262	2.68812e+43	1
32	10000000	0.999987	1.25893e-05	100	0.31504	0.0446313	0	1	3.72008e-44	1.18291e-262	2.68812e+43	1
33	10000000	0.999984	1.58489e-05	100	0.315041	0.0446308	0	1	3.72008e-44	1.18289e-262	2.68812e+43	1
34	10000000	0.99998	1.99526e-05	100	0.315042	0.0446303	0	1	3.72008e-44	1.18288e-262	2.68812e+43	1
35	10000000	0.999975	2.51189e-05	100	0.315044	0.0446296	0	1	3.72008e-44	1.18286e-262	2.68812e+43	1
36	10000000	0.999968	3.16228e-05	100	0.315046	0.0446287	0	1	3.72008e-44	1.18284e-262	2.68812e+43	1
37	10000000	0.99996	3.98107e-05	100	0.315049	0.0446275	0	1	3.72008e-44	1.18281e-262	2.68812e+43	1
38	10000000	0.99995	5.01187e-05	100	0.315052	0.0446261	0	1	3.72008e-44	1.18277e-262	2.68812e+43	1
39	10000000	0.999937	6.30957e-05	100	0.315056	0.0446243	0	1	3.72008e-44	1.18272e-262	2.68812e+43	1
40	10000000	0.999921	7.94328e-05	100	0.315061	0.044622	0	1	3.72008e-44	1.18266e-262	2.68812e+43	1
41	10000000	0.9999	0.0001	100	0.315068	0.0446192	0	1	3.72008e-44	1.18258e-262	2.68812e+43	1
42	10000000	0.999874	0.000125893	100	0.315076	0.0446156	0	1	3.72008e-44	1.18249e-262	2.68812e+43	1
43	10000000	0.999842	0.000158489	100	0.315086	0.0446111	0	1	3.72008e-44	1.18237e-262	2.68812e+43	1
44	10000000	0.9998	0.000199526	100	0.315099	0.0446054	0	1	3.72008e-44	1.18222e-262	2.68812e+43	1
45	10000000	0.999749	0.000251189	100	0.315115	0.0445982	0	1	3.72008e-44	1.18203e-262	2.68812e+43	1
46	10000000	0.999684	0.000316228	100	0.315136	0.0445892	0	1	3.72008e-44	1.18179e-262	2.68812e+43	1
47	10000000	0.999602	0.000398107	100	0.315161	0.0445778	0	1	3.72008e-44	1.18149e-262	2.68812e+43	1
48	10000000	0.999499	0.000501187	100	0.315194	0.0445635	0	1	3.72008e-44	1.18111e-262	2.68812e+43	1
49	10000000	0.999369	0.000630957	100	0.315235	0.0445455	0	1	3.72008e-44	1.18063e-262	2.68812e+43	1
50	10000000	0.999206	0.000794328	100	0.315286	0.0445229	0	1	3.72008e-44	1.18003e-262	2.68812e+43	1
51	10000000	0.999	0.001	100	0.315351	0.0444943	0	1	3.72008e-44	1.17928e-262	2.68812e+43	1
52	10000000	0.998741	0.00125893	100	0.315433	0.0444585	0	1	3.72008e-44	1.17833e-262	2.68812e+43	1
53	10000000	0.998415	0.00158489	100	0.315536	0.0444133	0	1	3.72008e-44	1.17713e-262	2.68812e+43	1
54	10000000	0.998005	0.00199526	100	0.315666	0.0443565	0	1	3.72008e-44	1.17562e-262	2.68812e+43	1
55	10000000	0.997488	0.00251189	100	0.315829	0.0442849	0	1	3.72008e-44	1.17373e-262	2.68812e+43	1
56	10000000	0.996838	0.00316228	100	0.316035	0.044195	0	1	3.72008e-44	1.17134e-262	2.68812e+43	1
57	10000000	0.996019	0.00398107	100	0.316295	0.0440818	0	1	3.72008e-44	1.16834e-262	2.68812e+43	1
58	10000000	0.994988	0.00501187	100	0.316623	0.0439395	0	1	3.72008e-44	1.16457e-262	2.68812e+43	1
59	10000000	0.99369	0.00630957	100	0.317036	0.0437605	0	1	3.72008e-44	1.15983e-262	2.68812e+43	1
60	10000000	0.992057	0.00794328	100	0.317558	0.0435356	0	1	3.72008e-44	1.15387e-262	2.68812e+43	1
