# Filename: 2DKT_FPquench_vst_T_0.95_0.85_lmax10_dl0.008_tmax10000_dt01e-05.dat
# Source: 2DKT_FPquench.c
# Source version: 1 (2011 Jan 12 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063, B=124.025106721199264825
# Parameter values: iTfrac=0.95, qTfrac=0.85, lmax=10, lsteps=1250, (dl=0.008), lpts=1251, ldatamax=250, tmax=10000, dt0=1e-05, a0=1, a04=1, K0c=0.747853
# time-step	t	T/Tc	1-T/Tc	l	K	K/K0	G	vpdens
250	0.0025	0.85	0.15	10	0.83345	0.947288	1.12708e-24	0.000892755
282	0.00282	0.85	0.15	10	0.833511	0.947358	1.12708e-24	0.000889041
318	0.00318	0.85	0.15	10	0.833579	0.947435	1.12708e-24	0.000884957
357	0.00357	0.85	0.15	10	0.833651	0.947517	1.12708e-24	0.000880633
402	0.00402	0.85	0.15	10	0.833733	0.94761	1.12708e-24	0.000875762
452	0.00452	0.85	0.15	10	0.833823	0.947712	1.12708e-24	0.000870485
508	0.00508	0.85	0.15	10	0.833921	0.947824	1.12708e-24	0.000864727
572	0.00572	0.85	0.15	10	0.834032	0.94795	1.12708e-24	0.000858325
642	0.00642	0.85	0.15	10	0.834151	0.948085	1.12708e-24	0.000851521
722	0.00722	0.85	0.15	10	0.834284	0.948236	1.12708e-24	0.000843975
811	0.00811	0.85	0.15	10	0.834429	0.948401	1.12708e-24	0.000835842
911	0.00911	0.85	0.15	10	0.834588	0.948582	1.12708e-24	0.000827002
1023	0.01023	0.85	0.15	10	0.834763	0.94878	1.12708e-24	0.000817441
1149	0.01149	0.85	0.15	10	0.834954	0.948998	1.12708e-24	0.000807073
1290	0.0129	0.85	0.15	10	0.835163	0.949235	1.12708e-24	0.000795912
1449	0.01449	0.85	0.15	10	0.835392	0.949496	1.12708e-24	0.00078383
1627	0.01627	0.85	0.15	10	0.835642	0.949779	1.12708e-24	0.000770876
1826	0.01826	0.85	0.15	10	0.835912	0.950087	1.12708e-24	0.000757037
2050	0.0205	0.85	0.15	10	0.836207	0.950422	1.12708e-24	0.000742191
2301	0.02301	0.85	0.15	10	0.836527	0.950786	1.12708e-24	0.000726379
2583	0.02583	0.85	0.15	10	0.836873	0.951179	1.12708e-24	0.000709542
2899	0.02899	0.85	0.15	10	0.837247	0.951604	1.12708e-24	0.000691716
3254	0.03254	0.85	0.15	10	0.837651	0.952063	1.12708e-24	0.000672857
3652	0.03652	0.85	0.15	10	0.838085	0.952556	1.12708e-24	0.000653013
4099	0.04099	0.85	0.15	10	0.83855	0.953085	1.12708e-24	0.000632172
4600	0.046	0.85	0.15	10	0.839048	0.953651	1.12708e-24	0.000610413
5162	0.05162	0.85	0.15	10	0.839579	0.954255	1.12708e-24	0.000587768
5793	0.05793	0.85	0.15	10	0.840145	0.954898	1.12708e-24	0.00056428
6501	0.06501	0.85	0.15	10	0.840745	0.955579	1.12708e-24	0.000540044
7296	0.07296	0.85	0.15	10	0.841379	0.956301	1.12708e-24	0.000515136
8187	0.08187	0.85	0.15	10	0.842047	0.95706	1.12708e-24	0.000489713
9187	0.09187	0.85	0.15	10	0.842749	0.957857	1.12708e-24	0.000463861
10309	0.10309	0.85	0.15	10	0.843483	0.958692	1.12708e-24	0.000437722
11568	0.11568	0.85	0.15	10	0.844248	0.959561	1.12708e-24	0.000411442
12980	0.1298	0.85	0.15	10	0.845042	0.960463	1.12708e-24	0.000385186
14565	0.14565	0.85	0.15	10	0.845863	0.961397	1.12708e-24	0.000359091
16343	0.16343	0.85	0.15	10	0.846708	0.962358	1.12708e-24	0.000333336
18339	0.18339	0.85	0.15	10	0.847575	0.963343	1.12708e-24	0.000308064
20577	0.20577	0.85	0.15	10	0.84846	0.964349	1.12708e-24	0.000283458
23089	0.23089	0.85	0.15	10	0.84936	0.965372	1.12708e-24	0.000259638
25908	0.25908	0.85	0.15	10	0.850272	0.966408	1.12708e-24	0.000236743
29070	0.2907	0.85	0.15	10	0.85119	0.967451	1.12708e-24	0.0002149
32618	0.32618	0.85	0.15	10	0.852111	0.968499	1.12708e-24	0.0001942
36599	0.36599	0.85	0.15	10	0.853033	0.969546	1.12708e-24	0.00017472
41066	0.41066	0.85	0.15	10	0.85395	0.970588	1.12708e-24	0.000156517
46078	0.46078	0.85	0.15	10	0.854859	0.971622	1.12708e-24	0.000139624
51701	0.51701	0.85	0.15	10	0.855758	0.972643	1.12708e-24	0.000124055
58011	0.58011	0.85	0.15	10	0.856643	0.973649	1.12708e-24	0.000109797
65090	0.6509	0.85	0.15	10	0.857511	0.974636	1.12708e-24	9.68252e-05
73034	0.73034	0.85	0.15	10	0.85836	0.975601	1.12708e-24	8.50925e-05
81946	0.81946	0.85	0.15	10	0.859189	0.976543	1.12708e-24	7.45448e-05
91946	0.91946	0.85	0.15	10	0.859996	0.97746	1.12708e-24	6.5112e-05
103166	1.03166	0.85	0.15	10	0.860779	0.97835	1.12708e-24	5.67195e-05
115756	1.15756	0.85	0.15	10	0.861538	0.979213	1.12708e-24	4.9287e-05
129881	1.29881	0.85	0.15	10	0.862273	0.980048	1.12709e-24	4.27341e-05
