# Filename: 2DKT_FPquench_vst_T_0.85_0.95_lmax10_dl0.008_tmax10000_dt01e-05.dat
# Source: 2DKT_FPquench.c
# Source version: 1 (2011 Jan 12 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063, B=124.025106721199264825
# Parameter values: iTfrac=0.85, qTfrac=0.95, lmax=10, lsteps=1250, (dl=0.008), lpts=1251, ldatamax=250, tmax=10000, dt0=1e-05, a0=1, a04=1, K0c=0.747853
# time-step	t	T/Tc	1-T/Tc	l	K	K/K0	G	vpdens
197	0.00197	0.95	0.05	10	0.778606	0.989066	3.25847e-28	0.000296978
222	0.00222	0.95	0.05	10	0.77862	0.989083	3.25847e-28	0.000295903
250	0.0025	0.95	0.05	10	0.778635	0.989102	3.25847e-28	0.000294727
282	0.00282	0.95	0.05	10	0.778651	0.989123	3.25847e-28	0.000293415
318	0.00318	0.95	0.05	10	0.77867	0.989146	3.25847e-28	0.000291975
357	0.00357	0.95	0.05	10	0.778689	0.989171	3.25847e-28	0.000290455
402	0.00402	0.95	0.05	10	0.778711	0.989199	3.25847e-28	0.000288745
452	0.00452	0.95	0.05	10	0.778735	0.98923	3.25847e-28	0.000286898
508	0.00508	0.95	0.05	10	0.778761	0.989263	3.25847e-28	0.000284886
572	0.00572	0.95	0.05	10	0.778791	0.9893	3.25847e-28	0.000282655
642	0.00642	0.95	0.05	10	0.778822	0.98934	3.25847e-28	0.000280289
722	0.00722	0.95	0.05	10	0.778858	0.989385	3.25847e-28	0.000277671
811	0.00811	0.95	0.05	10	0.778896	0.989434	3.25847e-28	0.000274855
911	0.00911	0.95	0.05	10	0.778938	0.989487	3.25847e-28	0.000271802
1023	0.01023	0.95	0.05	10	0.778983	0.989545	3.25847e-28	0.000268507
1149	0.01149	0.95	0.05	10	0.779033	0.989609	3.25847e-28	0.000264942
1290	0.0129	0.95	0.05	10	0.779088	0.989678	3.25847e-28	0.000261112
1449	0.01449	0.95	0.05	10	0.779147	0.989753	3.25847e-28	0.000256976
1627	0.01627	0.95	0.05	10	0.779212	0.989835	3.25847e-28	0.000252551
1826	0.01826	0.95	0.05	10	0.779282	0.989924	3.25847e-28	0.000247834
2050	0.0205	0.95	0.05	10	0.779358	0.99002	3.25847e-28	0.000242784
2301	0.02301	0.95	0.05	10	0.77944	0.990124	3.25847e-28	0.000237417
2583	0.02583	0.95	0.05	10	0.779528	0.990237	3.25847e-28	0.000231714
2899	0.02899	0.95	0.05	10	0.779623	0.990358	3.25847e-28	0.000225688
3254	0.03254	0.95	0.05	10	0.779726	0.990488	3.25847e-28	0.000219324
3652	0.03652	0.95	0.05	10	0.779835	0.990627	3.25847e-28	0.000212641
4099	0.04099	0.95	0.05	10	0.779953	0.990776	3.25847e-28	0.000205635
4600	0.046	0.95	0.05	10	0.780078	0.990935	3.25847e-28	0.000198332
5162	0.05162	0.95	0.05	10	0.78021	0.991104	3.25847e-28	0.000190744
5793	0.05793	0.95	0.05	10	0.780351	0.991282	3.25847e-28	0.000182886
6501	0.06501	0.95	0.05	10	0.7805	0.991471	3.25847e-28	0.000174789
7296	0.07296	0.95	0.05	10	0.780657	0.991671	3.25847e-28	0.000166479
8187	0.08187	0.95	0.05	10	0.780821	0.991879	3.25847e-28	0.000158007
9187	0.09187	0.95	0.05	10	0.780993	0.992098	3.25847e-28	0.000149402
10309	0.10309	0.95	0.05	10	0.781172	0.992325	3.25847e-28	0.00014071
11568	0.11568	0.95	0.05	10	0.781357	0.992561	3.25847e-28	0.00013198
12980	0.1298	0.95	0.05	10	0.781549	0.992804	3.25847e-28	0.000123265
14565	0.14565	0.95	0.05	10	0.781746	0.993055	3.25847e-28	0.000114611
16343	0.16343	0.95	0.05	10	0.781948	0.993311	3.25847e-28	0.000106076
18339	0.18339	0.95	0.05	10	0.782154	0.993573	3.25847e-28	9.77075e-05
20577	0.20577	0.95	0.05	10	0.782363	0.993838	3.25847e-28	8.95663e-05
23089	0.23089	0.95	0.05	10	0.782574	0.994106	3.25847e-28	8.16921e-05
25908	0.25908	0.95	0.05	10	0.782786	0.994375	3.25847e-28	7.41314e-05
29070	0.2907	0.95	0.05	10	0.782998	0.994645	3.25847e-28	6.69272e-05
32618	0.32618	0.95	0.05	10	0.783209	0.994913	3.25847e-28	6.01101e-05
36599	0.36599	0.95	0.05	10	0.783418	0.995178	3.25847e-28	5.37071e-05
41066	0.41066	0.95	0.05	10	0.783623	0.995439	3.25847e-28	4.77377e-05
46078	0.46078	0.95	0.05	10	0.783825	0.995696	3.25847e-28	4.22144e-05
51701	0.51701	0.95	0.05	10	0.784022	0.995946	3.25847e-28	3.7142e-05
58011	0.58011	0.95	0.05	10	0.784214	0.996189	3.25847e-28	3.25171e-05
65090	0.6509	0.95	0.05	10	0.784399	0.996424	3.25847e-28	2.83317e-05
73034	0.73034	0.95	0.05	10	0.784577	0.996651	3.25847e-28	2.457e-05
81946	0.81946	0.95	0.05	10	0.784748	0.996868	3.25848e-28	2.12133e-05
91946	0.91946	0.95	0.05	10	0.784912	0.997076	3.25848e-28	1.82372e-05
103166	1.03166	0.95	0.05	10	0.785067	0.997273	3.25848e-28	1.56157e-05
115756	1.15756	0.95	0.05	10	0.785215	0.997461	3.25848e-28	1.33203e-05
129881	1.29881	0.95	0.05	10	0.785355	0.997639	3.25848e-28	1.13222e-05
145730	1.4573	0.95	0.05	10	0.785487	0.997806	3.25848e-28	9.59209e-06
163513	1.63513	0.95	0.05	10	0.785611	0.997964	3.25848e-28	8.10159e-06
183465	1.83465	0.95	0.05	10	0.785727	0.998112	3.25848e-28	6.82353e-06
205852	2.05852	0.95	0.05	10	0.785837	0.998251	3.25848e-28	5.73227e-06
230971	2.30971	0.95	0.05	10	0.785939	0.998381	3.25848e-28	4.80417e-06
259155	2.59155	0.95	0.05	10	0.786034	0.998502	3.25848e-28	4.01769e-06
290778	2.90778	0.95	0.05	10	0.786123	0.998615	3.25848e-28	3.3534e-06
326259	3.26259	0.95	0.05	10	0.786206	0.99872	3.25849e-28	2.794e-06
366070	3.6607	0.95	0.05	10	0.786283	0.998817	3.25849e-28	2.32416e-06
