# Filename: 2DKT_FPquench_vst_T_0.95_0.1_lmax10_dl0.008_tmax10000_dt01e-05.dat
# Source: 2DKT_FPquench.c
# Source version: 1 (2011 Jan 12)
# Parameter values: iTfrac=0.95, qTfrac=0.1, lmax=10, lsteps=1250, (dl=0.008), lpts=1251, ldatamax=250, tmax=10000, dt0=1e-05, a0=1, a04=1, K0c=0.747853
# time-step	t	T/Tc	1-T/Tc	l	K	K/K0	G	vpdens
1149	0.01149	0.1	0.9	10	5.67695	0.759099	1.12708e-24	0.000350687
1290	0.0129	0.1	0.9	10	5.7203	0.764897	1.12708e-24	0.000322723
1449	0.01449	0.1	0.9	10	5.76489	0.770859	1.12708e-24	0.000295468
1627	0.01627	0.1	0.9	10	5.81019	0.776916	1.12708e-24	0.000269311
1826	0.01826	0.1	0.9	10	5.85594	0.783034	1.12708e-24	0.000244427
2050	0.0205	0.1	0.9	10	5.90227	0.789229	1.12708e-24	0.000220775
2301	0.02301	0.1	0.9	10	5.94875	0.795444	1.12708e-24	0.000198568
2583	0.02583	0.1	0.9	10	5.99532	0.801671	1.12708e-24	0.000177817
2899	0.02899	0.1	0.9	10	6.04168	0.80787	1.12708e-24	0.000158614
3254	0.03254	0.1	0.9	10	6.08777	0.814034	1.12708e-24	0.00014092
3652	0.03652	0.1	0.9	10	6.13336	0.820128	1.12708e-24	0.000124754
4099	0.04099	0.1	0.9	10	6.17837	0.826147	1.12708e-24	0.000110051
4600	0.046	0.1	0.9	10	6.2226	0.832062	1.12708e-24	9.67814e-05
5162	0.05162	0.1	0.9	10	6.266	0.837866	1.12708e-24	8.48595e-05
5793	0.05793	0.1	0.9	10	6.30852	0.843551	1.12708e-24	7.41932e-05
6501	0.06501	0.1	0.9	10	6.35006	0.849105	1.12708e-24	6.4702e-05
7296	0.07296	0.1	0.9	10	6.39059	0.854524	1.12708e-24	5.62873e-05
8187	0.08187	0.1	0.9	10	6.43	0.859794	1.12708e-24	4.88702e-05
9187	0.09187	0.1	0.9	10	6.46832	0.864918	1.12708e-24	4.23464e-05
10309	0.10309	0.1	0.9	10	6.50552	0.869893	1.12708e-24	3.6629e-05
11568	0.11568	0.1	0.9	10	6.5416	0.874718	1.12708e-24	3.16332e-05
12980	0.1298	0.1	0.9	10	6.57654	0.879389	1.12708e-24	2.72815e-05
14565	0.14565	0.1	0.9	10	6.61037	0.883914	1.12708e-24	2.3497e-05
16343	0.16343	0.1	0.9	10	6.64309	0.888288	1.12708e-24	2.02152e-05
18339	0.18339	0.1	0.9	10	6.67473	0.892519	1.12708e-24	1.73729e-05
20577	0.20577	0.1	0.9	10	6.70527	0.896602	1.12708e-24	1.49185e-05
23089	0.23089	0.1	0.9	10	6.73476	0.900546	1.12708e-24	1.28001e-05
25908	0.25908	0.1	0.9	10	6.76323	0.904353	1.12708e-24	1.09746e-05
29070	0.2907	0.1	0.9	10	6.79069	0.908024	1.12708e-24	9.40416e-06
32618	0.32618	0.1	0.9	10	6.81716	0.911564	1.12708e-24	8.05414e-06
36599	0.36599	0.1	0.9	10	6.84268	0.914977	1.12708e-24	6.89473e-06
41066	0.41066	0.1	0.9	10	6.86728	0.918266	1.12708e-24	5.89983e-06
46078	0.46078	0.1	0.9	10	6.89097	0.921434	1.12708e-24	5.04677e-06
51701	0.51701	0.1	0.9	10	6.9138	0.924486	1.12708e-24	4.31585e-06
58011	0.58011	0.1	0.9	10	6.93578	0.927426	1.12708e-24	3.68979e-06
65090	0.6509	0.1	0.9	10	6.95694	0.930256	1.12708e-24	3.15395e-06
73034	0.73034	0.1	0.9	10	6.97732	0.93298	1.12708e-24	2.69538e-06
81946	0.81946	0.1	0.9	10	6.99693	0.935603	1.12708e-24	2.3032e-06
91946	0.91946	0.1	0.9	10	7.01581	0.938126	1.12708e-24	1.96783e-06
103166	1.03166	0.1	0.9	10	7.03397	0.940555	1.12708e-24	1.68113e-06
115756	1.15756	0.1	0.9	10	7.05144	0.942891	1.12708e-24	1.43607e-06
