# Filename: 2DKT_FPquench_vst_T_0.85_0.1_lmax10_dl0.008_tmax10000_dt01e-05.dat
# Source: 2DKT_FPquench.c
# Source version: 1 (2011 Jan 12)
# Parameter values: iTfrac=0.85, qTfrac=0.1, lmax=10, lsteps=1250, (dl=0.008), lpts=1251, ldatamax=250, tmax=10000, dt0=1e-05, a0=1, a04=1, K0c=0.747853
# time-step	t	T/Tc	1-T/Tc	l	K	K/K0	G	vpdens
7296	0.07296	0.1	0.9	10	7.36307	0.984561	3.25847e-28	9.46658e-06
8187	0.08187	0.1	0.9	10	7.37212	0.985771	3.25847e-28	7.93872e-06
9187	0.09187	0.1	0.9	10	7.38051	0.986893	3.25847e-28	6.64112e-06
10309	0.10309	0.1	0.9	10	7.38827	0.987931	3.25847e-28	5.54351e-06
11568	0.11568	0.1	0.9	10	7.39544	0.98889	3.25847e-28	4.61808e-06
12980	0.1298	0.1	0.9	10	7.40207	0.989775	3.25847e-28	3.84056e-06
14565	0.14565	0.1	0.9	10	7.40818	0.990593	3.25847e-28	3.18853e-06
16343	0.16343	0.1	0.9	10	7.41381	0.991346	3.25847e-28	2.64346e-06
18339	0.18339	0.1	0.9	10	7.419	0.99204	3.25847e-28	2.18849e-06
20577	0.20577	0.1	0.9	10	7.42378	0.992679	3.25847e-28	1.80995e-06
23089	0.23089	0.1	0.9	10	7.42818	0.993268	3.25847e-28	1.49521e-06
25908	0.25908	0.1	0.9	10	7.43224	0.99381	3.25847e-28	1.23401e-06
29070	0.2907	0.1	0.9	10	7.43597	0.994308	3.25847e-28	1.01765e-06
32618	0.32618	0.1	0.9	10	7.4394	0.994767	3.25847e-28	8.38592e-07
36599	0.36599	0.1	0.9	10	7.44255	0.995189	3.25847e-28	6.90578e-07
41066	0.41066	0.1	0.9	10	7.44545	0.995577	3.25847e-28	5.68347e-07
46078	0.46078	0.1	0.9	10	7.44812	0.995934	3.25847e-28	4.67508e-07
51701	0.51701	0.1	0.9	10	7.45057	0.996262	3.25847e-28	3.84388e-07
58011	0.58011	0.1	0.9	10	7.45283	0.996564	3.25847e-28	3.15908e-07
65090	0.6509	0.1	0.9	10	7.45491	0.996841	3.25847e-28	2.59539e-07
73034	0.73034	0.1	0.9	10	7.45681	0.997096	3.25847e-28	2.13154e-07
81946	0.81946	0.1	0.9	10	7.45857	0.99733	3.25847e-28	1.75013e-07
91946	0.91946	0.1	0.9	10	7.46018	0.997546	3.25847e-28	1.4366e-07
103166	1.03166	0.1	0.9	10	7.46166	0.997744	3.25848e-28	1.17897e-07
