# Filename: 2DKT_FPquench_inject_SteadyState_vsl_T_1_lmax10_dl0.008_linj3_InjConst1_dGdl0-0.01.dat
# Source: 2DKT_FPquench.c
# Source version: 1 (2011 May 11 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063, B=124.025106721199264825
# Parameter values: iTfrac=1, qTfrac=0.95, lmax=10, lsteps=1250, (dl=0.008), lpts=1251, ldatamax=250, linj=3, InjConst=1, dGdl0=-0.01, tmax=10000, dt0=1e-05, a0=1, a04=1, K0c=0.747853

# time step n = 0	t = 0.000000e+00	(dt = 1.000000e-05)
# T/Tc	1-T/Tc	l	K	K/K0	G
1	0	0	0.747853	1	0.000622969
1	0	2.24	-nan	-nan	-nan
1	0	2.28	-nan	-nan	-nan
1	0	2.32	-nan	-nan	-nan
1	0	2.36	-nan	-nan	-nan
1	0	2.4	-nan	-nan	-nan
1	0	2.44	-nan	-nan	-nan
1	0	2.48	-nan	-nan	-nan
1	0	2.52	-nan	-nan	-nan
1	0	2.56	-nan	-nan	-nan
1	0	2.6	-nan	-nan	-nan
1	0	2.64	-nan	-nan	-nan
1	0	2.68	-nan	-nan	-nan
1	0	2.72	-nan	-nan	-nan
1	0	2.76	-nan	-nan	-nan
1	0	2.8	-nan	-nan	-nan
1	0	2.84	-nan	-nan	-nan
1	0	2.88	-nan	-nan	-nan
1	0	2.92	-nan	-nan	-nan
1	0	2.96	-nan	-nan	-nan
1	0	3	-nan	-nan	-nan
1	0	3.04	-nan	-nan	-nan
1	0	3.08	-nan	-nan	-nan
1	0	3.12	-nan	-nan	-nan
1	0	3.16	-nan	-nan	-nan
1	0	3.2	-nan	-nan	-nan
1	0	3.24	-nan	-nan	-nan
1	0	3.28	-nan	-nan	-nan
1	0	3.32	-nan	-nan	-nan
1	0	3.36	-nan	-nan	-nan
1	0	3.4	-nan	-nan	-nan
1	0	3.44	-nan	-nan	-nan
1	0	3.48	-nan	-nan	-nan
1	0	3.52	-nan	-nan	-nan
1	0	3.56	-nan	-nan	-nan
1	0	3.6	-nan	-nan	-nan
1	0	3.64	-nan	-nan	-nan
1	0	3.68	-nan	-nan	-nan
1	0	3.72	-nan	-nan	-nan
1	0	3.76	-nan	-nan	-nan
1	0	3.8	-nan	-nan	-nan
1	0	3.84	-nan	-nan	-nan
1	0	3.88	-nan	-nan	-nan
1	0	3.92	-nan	-nan	-nan
1	0	3.96	-nan	-nan	-nan
1	0	4	-nan	-nan	-nan
1	0	4.04	-nan	-nan	-nan
1	0	4.08	-nan	-nan	-nan
1	0	4.12	-nan	-nan	-nan
1	0	4.16	-nan	-nan	-nan
1	0	4.2	-nan	-nan	-nan
1	0	4.24	-nan	-nan	-nan
1	0	4.28	-nan	-nan	-nan
1	0	4.32	-nan	-nan	-nan
1	0	4.36	-nan	-nan	-nan
1	0	4.4	-nan	-nan	-nan
1	0	4.44	-nan	-nan	-nan
1	0	4.48	-nan	-nan	-nan
1	0	4.52	-nan	-nan	-nan
1	0	4.56	-nan	-nan	-nan
1	0	4.6	-nan	-nan	-nan
1	0	4.64	-nan	-nan	-nan
1	0	4.68	-nan	-nan	-nan
1	0	4.72	-nan	-nan	-nan
1	0	4.76	-nan	-nan	-nan
1	0	4.8	-nan	-nan	-nan
1	0	4.84	-nan	-nan	-nan
1	0	4.88	-nan	-nan	-nan
1	0	4.92	-nan	-nan	-nan
1	0	4.96	-nan	-nan	-nan
1	0	5	-nan	-nan	-nan
1	0	5.04	-nan	-nan	-nan
1	0	5.08	-nan	-nan	-nan
1	0	5.12	-nan	-nan	-nan
1	0	5.16	-nan	-nan	-nan
1	0	5.2	-nan	-nan	-nan
1	0	5.24	-nan	-nan	-nan
1	0	5.28	-nan	-nan	-nan
1	0	5.32	-nan	-nan	-nan
1	0	5.36	-nan	-nan	-nan
1	0	5.4	-nan	-nan	-nan
1	0	5.44	-nan	-nan	-nan
1	0	5.48	-nan	-nan	-nan
1	0	5.52	-nan	-nan	-nan
1	0	5.56	-nan	-nan	-nan
1	0	5.6	-nan	-nan	-nan
1	0	5.64	-nan	-nan	-nan
1	0	5.68	-nan	-nan	-nan
1	0	5.72	-nan	-nan	-nan
1	0	5.76	-nan	-nan	-nan
1	0	5.8	-nan	-nan	-nan
1	0	5.84	-nan	-nan	-nan
1	0	5.88	-nan	-nan	-nan
1	0	5.92	-nan	-nan	-nan
1	0	5.96	-nan	-nan	-nan
1	0	6	-nan	-nan	-nan
1	0	6.04	-nan	-nan	-nan
1	0	6.08	-nan	-nan	-nan
1	0	6.12	-nan	-nan	-nan
1	0	6.16	-nan	-nan	-nan
1	0	6.2	-nan	-nan	-nan
1	0	6.24	-nan	-nan	-nan
1	0	6.28	-nan	-nan	-nan
1	0	6.32	-nan	-nan	-nan
1	0	6.36	-nan	-nan	-nan
1	0	6.4	-nan	-nan	-nan
1	0	6.44	-nan	-nan	-nan
1	0	6.48	-nan	-nan	-nan
1	0	6.52	-nan	-nan	-nan
1	0	6.56	-nan	-nan	-nan
1	0	6.6	-nan	-nan	-nan
1	0	6.64	-nan	-nan	-nan
1	0	6.68	-nan	-nan	-nan
1	0	6.72	-nan	-nan	-nan
1	0	6.76	-nan	-nan	-nan
1	0	6.8	-nan	-nan	-nan
1	0	6.84	-nan	-nan	-nan
1	0	6.88	-nan	-nan	-nan
1	0	6.92	-nan	-nan	-nan
1	0	6.96	-nan	-nan	-nan
1	0	7	-nan	-nan	-nan
1	0	7.04	-nan	-nan	-nan
1	0	7.08	-nan	-nan	-nan
1	0	7.12	-nan	-nan	-nan
1	0	7.16	-nan	-nan	-nan
1	0	7.2	-nan	-nan	-nan
1	0	7.24	-nan	-nan	-nan
1	0	7.28	-nan	-nan	-nan
1	0	7.32	-nan	-nan	-nan
1	0	7.36	-nan	-nan	-nan
1	0	7.4	-nan	-nan	-nan
1	0	7.44	-nan	-nan	-nan
1	0	7.48	-nan	-nan	-nan
1	0	7.52	-nan	-nan	-nan
1	0	7.56	-nan	-nan	-nan
1	0	7.6	-nan	-nan	-nan
1	0	7.64	-nan	-nan	-nan
1	0	7.68	-nan	-nan	-nan
1	0	7.72	-nan	-nan	-nan
1	0	7.76	-nan	-nan	-nan
1	0	7.8	-nan	-nan	-nan
1	0	7.84	-nan	-nan	-nan
1	0	7.88	-nan	-nan	-nan
1	0	7.92	-nan	-nan	-nan
1	0	7.96	-nan	-nan	-nan
1	0	8	-nan	-nan	-nan
1	0	8.04	-nan	-nan	-nan
1	0	8.08	-nan	-nan	-nan
1	0	8.12	-nan	-nan	-nan
1	0	8.16	-nan	-nan	-nan
1	0	8.2	-nan	-nan	-nan
1	0	8.24	-nan	-nan	-nan
1	0	8.28	-nan	-nan	-nan
1	0	8.32	-nan	-nan	-nan
1	0	8.36	-nan	-nan	-nan
1	0	8.4	-nan	-nan	-nan
1	0	8.44	-nan	-nan	-nan
1	0	8.48	-nan	-nan	-nan
1	0	8.52	-nan	-nan	-nan
1	0	8.56	-nan	-nan	-nan
1	0	8.6	-nan	-nan	-nan
1	0	8.64	-nan	-nan	-nan
1	0	8.68	-nan	-nan	-nan
1	0	8.72	-nan	-nan	-nan
1	0	8.76	-nan	-nan	-nan
1	0	8.8	-nan	-nan	-nan
1	0	8.84	-nan	-nan	-nan
1	0	8.88	-nan	-nan	-nan
1	0	8.92	-nan	-nan	-nan
1	0	8.96	-nan	-nan	-nan
1	0	9	-nan	-nan	-nan
1	0	9.04	-nan	-nan	-nan
1	0	9.08	-nan	-nan	-nan
1	0	9.12	-nan	-nan	-nan
1	0	9.16	-nan	-nan	-nan
1	0	9.2	-nan	-nan	-nan
1	0	9.24	-nan	-nan	-nan
1	0	9.28	-nan	-nan	-nan
1	0	9.32	-nan	-nan	-nan
1	0	9.36	-nan	-nan	-nan
1	0	9.4	-nan	-nan	-nan
1	0	9.44	-nan	-nan	-nan
1	0	9.48	-nan	-nan	-nan
1	0	9.52	-nan	-nan	-nan
1	0	9.56	-nan	-nan	-nan
1	0	9.6	-nan	-nan	-nan
1	0	9.64	-nan	-nan	-nan
1	0	9.68	-nan	-nan	-nan
1	0	9.72	-nan	-nan	-nan
1	0	9.76	-nan	-nan	-nan
1	0	9.8	-nan	-nan	-nan
1	0	9.84	-nan	-nan	-nan
1	0	9.88	-nan	-nan	-nan
1	0	9.92	-nan	-nan	-nan
1	0	9.96	-nan	-nan	-nan
1	0	10	-nan	-nan	-nan
