# Filename: vlt_FPquench_vst_3_T_0.5_0.1_P_00.050_lmax10_dl0.008_tmax10000_dt00.0001_equil.dat
# Source: vlt_FPquench.c
# Source version: 3 (2011 Mar 18 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063, B=41.3417022403997549418, THETA=0.6
# Parameter values: iTfrac=0.5, qTfrac=0.1, P=0.05 (Cc=1.10501, K0c=0.295614), lmax=10, lsteps=1250, (dl=0.008), lpts=1251, ldatamax=250, tmax=10000, dt0=0.0001, a0=1, a06=1, CONST=0.6
# time-step	t	T/Tc	1-T/Tc	l	K	K/K0	Kr/K0	G	vldens
9187	0.9187	0.1	0.9	10	nan	nan	nan	nan	nan
10309	1.0309	0.1	0.9	10	nan	nan	nan	nan	nan
11568	1.1568	0.1	0.9	10	nan	nan	nan	nan	nan
12980	1.298	0.1	0.9	10	nan	nan	nan	nan	nan
14565	1.4565	0.1	0.9	10	nan	nan	nan	nan	nan
16343	1.6343	0.1	0.9	10	nan	nan	nan	nan	nan
18339	1.8339	0.1	0.9	10	nan	nan	nan	nan	nan
20577	2.0577	0.1	0.9	10	nan	nan	nan	nan	nan
23089	2.3089	0.1	0.9	10	nan	nan	nan	nan	nan
25908	2.5908	0.1	0.9	10	nan	nan	nan	nan	nan
29070	2.907	0.1	0.9	10	nan	nan	nan	nan	nan
32618	3.2618	0.1	0.9	10	nan	nan	nan	nan	nan
36599	3.6599	0.1	0.9	10	nan	nan	nan	nan	nan
41066	4.1066	0.1	0.9	10	nan	nan	nan	nan	nan
46078	4.6078	0.1	0.9	10	nan	nan	nan	nan	nan
51701	5.1701	0.1	0.9	10	nan	nan	nan	nan	nan
58011	5.8011	0.1	0.9	10	nan	nan	nan	nan	nan
65090	6.509	0.1	0.9	10	nan	nan	nan	nan	nan
73034	7.3034	0.1	0.9	10	nan	nan	nan	nan	nan
81946	8.1946	0.1	0.9	10	nan	nan	nan	nan	nan
91946	9.1946	0.1	0.9	10	nan	nan	nan	nan	nan
103166	10.3166	0.1	0.9	10	nan	nan	nan	nan	nan
115756	11.5756	0.1	0.9	10	nan	nan	nan	nan	nan
129881	12.9881	0.1	0.9	10	nan	nan	nan	nan	nan
145730	14.573	0.1	0.9	10	nan	nan	nan	nan	nan
163513	16.3513	0.1	0.9	10	nan	nan	nan	nan	nan
183465	18.3465	0.1	0.9	10	nan	nan	nan	nan	nan
205852	20.5852	0.1	0.9	10	nan	nan	nan	nan	nan
230971	23.0971	0.1	0.9	10	nan	nan	nan	nan	nan
259155	25.9155	0.1	0.9	10	nan	nan	nan	nan	nan
290778	29.0778	0.1	0.9	10	nan	nan	nan	nan	nan
326259	32.6259	0.1	0.9	10	nan	nan	nan	nan	nan
366070	36.607	0.1	0.9	10	nan	nan	nan	nan	nan
410738	41.0738	0.1	0.9	10	nan	nan	nan	nan	nan
460857	46.0857	0.1	0.9	10	nan	nan	nan	nan	nan
517091	51.7091	0.1	0.9	10	nan	nan	nan	nan	nan
580187	58.0187	0.1	0.9	10	nan	nan	nan	nan	nan
650982	65.0982	0.1	0.9	10	nan	nan	nan	nan	nan
730414	73.0414	0.1	0.9	10	nan	nan	nan	nan	nan
819539	81.9539	0.1	0.9	10	nan	nan	nan	nan	nan
919539	91.9539	0.1	0.9	10	nan	nan	nan	nan	nan
1031741	103.174	0.1	0.9	10	nan	nan	nan	nan	nan
1157634	115.763	0.1	0.9	10	nan	nan	nan	nan	nan
1298888	129.889	0.1	0.9	10	nan	nan	nan	nan	nan
1457377	145.738	0.1	0.9	10	nan	nan	nan	nan	nan
1635205	163.521	0.1	0.9	10	nan	nan	nan	nan	nan
1834731	183.473	0.1	0.9	10	nan	nan	nan	nan	nan
2058603	205.86	0.1	0.9	10	nan	nan	nan	nan	nan
2309792	230.979	0.1	0.9	10	nan	nan	nan	nan	nan
