# Filename: 2DKT_FPquench_vst_T_0.999_0.95_lmax10_dl0.008_tmax10000_dt01e-05.dat
# Source: 2DKT_FPquench.c
# Source version: 2 (2011 Apr 06 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063, B=124.025106721199264825
# Parameter values: iTfrac=0.999, qTfrac=0.95, lmax=10, lsteps=1250, (dl=0.008), lpts=1251, ldatamax=250, tmax=10000, dt0=1e-05, a0=1, a04=1, K0c=0.747853
# time-step	t	T/Tc	1-T/Tc	l	K	K/K0	G	vpdens
175	0.00175	0.95	0.05	10	0.693288	0.880686	1.22228e-22	0.00149015
197	0.00197	0.95	0.05	10	0.6933	0.880701	1.22228e-22	0.00148908
222	0.00222	0.95	0.05	10	0.693314	0.88072	1.22228e-22	0.00148783
250	0.0025	0.95	0.05	10	0.693331	0.88074	1.22228e-22	0.00148641
282	0.00282	0.95	0.05	10	0.69335	0.880765	1.22228e-22	0.00148474
318	0.00318	0.95	0.05	10	0.693373	0.880793	1.22228e-22	0.00148281
357	0.00357	0.95	0.05	10	0.693397	0.880825	1.22228e-22	0.00148068
402	0.00402	0.95	0.05	10	0.693426	0.880862	1.22227e-22	0.00147817
452	0.00452	0.95	0.05	10	0.69346	0.880904	1.22227e-22	0.00147532
508	0.00508	0.95	0.05	10	0.693498	0.880953	1.22227e-22	0.00147206
572	0.00572	0.95	0.05	10	0.693543	0.881009	1.22227e-22	0.00146827
642	0.00642	0.95	0.05	10	0.693592	0.881073	1.22226e-22	0.00146404
722	0.00722	0.95	0.05	10	0.693651	0.881147	1.22226e-22	0.00145914
811	0.00811	0.95	0.05	10	0.693717	0.881231	1.22226e-22	0.00145359
911	0.00911	0.95	0.05	10	0.693793	0.881327	1.22225e-22	0.00144728
1023	0.01023	0.95	0.05	10	0.69388	0.881437	1.22225e-22	0.00144013
1149	0.01149	0.95	0.05	10	0.693979	0.881564	1.22224e-22	0.001432
1290	0.0129	0.95	0.05	10	0.694092	0.881707	1.22224e-22	0.00142283
1449	0.01449	0.95	0.05	10	0.694221	0.881871	1.22223e-22	0.00141244
1627	0.01627	0.95	0.05	10	0.694367	0.882057	1.22222e-22	0.00140076
1826	0.01826	0.95	0.05	10	0.694533	0.882267	1.22221e-22	0.00138771
2050	0.0205	0.95	0.05	10	0.694721	0.882506	1.2222e-22	0.00137305
2301	0.02301	0.95	0.05	10	0.694933	0.882776	1.22219e-22	0.00135671
2583	0.02583	0.95	0.05	10	0.695146	0.883046	1.22217e-22	0.00134121
2899	0.02899	0.95	0.05	10	0.695343	0.883296	1.22216e-22	0.00132785
3254	0.03254	0.95	0.05	10	0.69554	0.883547	1.22215e-22	0.00131512
3652	0.03652	0.95	0.05	10	0.695741	0.883802	1.22214e-22	0.00130271
4099	0.04099	0.95	0.05	10	0.695947	0.884064	1.22213e-22	0.00129046
4600	0.046	0.95	0.05	10	0.69616	0.884335	1.22211e-22	0.0012783
5162	0.05162	0.95	0.05	10	0.696381	0.884615	1.2221e-22	0.00126618
5793	0.05793	0.95	0.05	10	0.69661	0.884906	1.22209e-22	0.00125405
6501	0.06501	0.95	0.05	10	0.696849	0.88521	1.22207e-22	0.00124192
7296	0.07296	0.95	0.05	10	0.697098	0.885526	1.22206e-22	0.00122976
8187	0.08187	0.95	0.05	10	0.697357	0.885855	1.22204e-22	0.0012176
9187	0.09187	0.95	0.05	10	0.697627	0.886198	1.22203e-22	0.00120544
10309	0.10309	0.95	0.05	10	0.697909	0.886556	1.22201e-22	0.00119329
11568	0.11568	0.95	0.05	10	0.698202	0.886928	1.22199e-22	0.00118118
12980	0.1298	0.95	0.05	10	0.698507	0.887315	1.22197e-22	0.00116912
14565	0.14565	0.95	0.05	10	0.698824	0.887718	1.22195e-22	0.00115713
16343	0.16343	0.95	0.05	10	0.699153	0.888136	1.22193e-22	0.00114525
18339	0.18339	0.95	0.05	10	0.699495	0.88857	1.22191e-22	0.0011335
20577	0.20577	0.95	0.05	10	0.699849	0.88902	1.22189e-22	0.00112193
23089	0.23089	0.95	0.05	10	0.700215	0.889485	1.22187e-22	0.00111056
25908	0.25908	0.95	0.05	10	0.700593	0.889965	1.22185e-22	0.00109941
29070	0.2907	0.95	0.05	10	0.700983	0.890461	1.22183e-22	0.00108854
32618	0.32618	0.95	0.05	10	0.701384	0.890971	1.2218e-22	0.00107795
36599	0.36599	0.95	0.05	10	0.701797	0.891495	1.22178e-22	0.0010677
41066	0.41066	0.95	0.05	10	0.70222	0.892032	1.22175e-22	0.00105779
46078	0.46078	0.95	0.05	10	0.702653	0.892583	1.22173e-22	0.00104826
51701	0.51701	0.95	0.05	10	0.703096	0.893145	1.2217e-22	0.00103913
58011	0.58011	0.95	0.05	10	0.703547	0.893718	1.22167e-22	0.00103042
65090	0.6509	0.95	0.05	10	0.704007	0.894302	1.22165e-22	0.00102214
73034	0.73034	0.95	0.05	10	0.704474	0.894895	1.22162e-22	0.0010143
81946	0.81946	0.95	0.05	10	0.704947	0.895497	1.22159e-22	0.00100691
91946	0.91946	0.95	0.05	10	0.705427	0.896106	1.22156e-22	0.000999976
103166	1.03166	0.95	0.05	10	0.705911	0.896721	1.22153e-22	0.000993489
115756	1.15756	0.95	0.05	10	0.7064	0.897342	1.2215e-22	0.000987445
129881	1.29881	0.95	0.05	10	0.706892	0.897967	1.22148e-22	0.000981839
