# Filename: 2Dvpt_constT_1_lmax100_dl0.001_Op1.dat
# Source: 2Dvpt_constT.c
# Source version: 3 (2011 Sep 02 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063, B=124.025106721199264825
# Parameter values: Tfrac=1, tempv=0, lmax=100, lsteps=100000, (dl=0.001), lpts=100001, ldatamax=250, a0=1, a02=1, a04=1, K0c=0.747853
# Option values: Op=1
T/Tc	1-T/Tc	l	K	K/K0	y	G	d(lnG)/dl
1	0	58.4	0.642385	0.858973	0.00119268	5.03339e-108	-4.03623
1	0	58.8	0.642356	0.858934	0.0011841	1.00164e-108	-4.03604
1	0	59.2	0.642328	0.858896	0.00117561	1.9934e-109	-4.03587
1	0	59.6	0.6423	0.858858	0.00116723	3.96742e-110	-4.03569
1	0	60	0.642272	0.858821	0.00115895	7.89683e-111	-4.03552
1	0	60.4	0.642245	0.858785	0.00115077	1.57191e-111	-4.03534
1	0	60.8	0.642218	0.858749	0.00114268	3.12918e-112	-4.03518
1	0	61.2	0.642192	0.858714	0.00113469	6.22964e-113	-4.03501
1	0	61.6	0.642165	0.858679	0.00112679	1.24029e-113	-4.03484
1	0	62	0.64214	0.858644	0.00111898	2.46953e-114	-4.03468
1	0	62.4	0.642114	0.85861	0.00111126	4.91736e-115	-4.03452
1	0	62.8	0.642089	0.858577	0.00110364	9.79214e-116	-4.03437
1	0	63.2	0.642064	0.858544	0.00109609	1.95007e-116	-4.03421
1	0	63.6	0.64204	0.858511	0.00108864	3.88373e-117	-4.03406
1	0	64	0.642016	0.858479	0.00108126	7.73526e-118	-4.03391
1	0	64.4	0.641992	0.858447	0.00107397	1.54073e-118	-4.03376
1	0	64.8	0.641969	0.858416	0.00106676	3.06905e-119	-4.03361
1	0	65.2	0.641946	0.858385	0.00105963	6.11374e-120	-4.03346
1	0	65.6	0.641923	0.858355	0.00105258	1.21797e-120	-4.03332
1	0	66	0.641901	0.858325	0.0010456	2.42654e-121	-4.03318
1	0	66.4	0.641878	0.858295	0.0010387	4.83464e-122	-4.03304
1	0	66.8	0.641857	0.858266	0.00103187	9.63309e-123	-4.0329
1	0	67.2	0.641835	0.858237	0.00102512	1.91951e-123	-4.03277
1	0	67.6	0.641814	0.858208	0.00101843	3.82506e-124	-4.03263
1	0	68	0.641793	0.85818	0.00101182	7.62271e-125	-4.0325
1	0	68.4	0.641772	0.858152	0.00100528	1.51916e-125	-4.03237
1	0	68.8	0.641751	0.858125	0.000998805	3.02775e-126	-4.03224
1	0	69.2	0.641731	0.858098	0.000992398	6.03475e-127	-4.03212
1	0	69.6	0.641711	0.858071	0.000986056	1.20287e-127	-4.03199
1	0	70	0.641691	0.858045	0.00097978	2.39774e-128	-4.03187
1	0	70.4	0.641672	0.858019	0.000973567	4.77976e-129	-4.03174
1	0	70.8	0.641653	0.857993	0.000967418	9.52864e-130	-4.03162
1	0	71.2	0.641634	0.857968	0.00096133	1.89966e-130	-4.0315
1	0	71.6	0.641615	0.857943	0.000955303	3.78742e-131	-4.03139
1	0	72	0.641596	0.857918	0.000949337	7.55144e-132	-4.03127
1	0	72.4	0.641578	0.857894	0.000943429	1.50569e-132	-4.03116
1	0	72.8	0.64156	0.857869	0.000937579	3.00236e-133	-4.03104
1	0	73.2	0.641542	0.857846	0.000931787	5.987e-134	-4.03093
1	0	73.6	0.641525	0.857822	0.000926051	1.19392e-134	-4.03082
1	0	74	0.641507	0.857799	0.000920371	2.381e-135	-4.03071
1	0	74.4	0.64149	0.857776	0.000914745	4.74856e-136	-4.0306
1	0	74.8	0.641473	0.857753	0.000909173	9.47075e-137	-4.0305
1	0	75.2	0.641456	0.857731	0.000903655	1.88897e-137	-4.03039
1	0	75.6	0.64144	0.857709	0.000898188	3.76776e-138	-4.03029
1	0	76	0.641424	0.857687	0.000892773	7.51554e-139	-4.03018
1	0	76.4	0.641407	0.857665	0.000887409	1.49918e-139	-4.03008
1	0	76.8	0.641391	0.857644	0.000882095	2.99065e-140	-4.02998
1	0	77.2	0.641376	0.857623	0.00087683	5.96616e-141	-4.02988
1	0	77.6	0.64136	0.857602	0.000871614	1.19026e-141	-4.02978
1	0	78	0.641345	0.857581	0.000866446	2.37468e-142	-4.02969
1	0	78.4	0.64133	0.857561	0.000861325	4.73788e-143	-4.02959
1	0	78.8	0.641314	0.857541	0.00085625	9.45324e-144	-4.0295
1	0	79.2	0.6413	0.857521	0.000851222	1.88622e-144	-4.0294
1	0	79.6	0.641285	0.857501	0.000846238	3.76376e-145	-4.02931
1	0	80	0.64127	0.857482	0.000841299	7.51047e-146	-4.02922
1	0	80.4	0.641256	0.857463	0.000836405	1.49874e-146	-4.02913
1	0	80.8	0.641242	0.857444	0.000831553	2.99091e-147	-4.02904
1	0	81.2	0.641228	0.857425	0.000826744	5.96891e-148	-4.02895
1	0	81.6	0.641214	0.857407	0.000821978	1.19125e-148	-4.02887
1	0	82	0.6412	0.857388	0.000817253	2.37751e-149	-4.02878
1	0	82.4	0.641187	0.85737	0.000812569	4.74526e-150	-4.0287
1	0	82.8	0.641173	0.857352	0.000807926	9.47133e-151	-4.02861
1	0	83.2	0.64116	0.857335	0.000803323	1.8905e-151	-4.02853
1	0	83.6	0.641147	0.857317	0.000798759	3.77361e-152	-4.02845
1	0	84	0.641134	0.8573	0.000794234	7.5327e-153	-4.02837
1	0	84.4	0.641121	0.857283	0.000789747	1.50369e-153	-4.02829
1	0	84.8	0.641109	0.857266	0.000785298	3.0018e-154	-4.02821
1	0	85.2	0.641096	0.857249	0.000780887	5.99262e-155	-4.02813
1	0	85.6	0.641084	0.857233	0.000776513	1.19637e-155	-4.02805
1	0	86	0.641072	0.857216	0.000772175	2.38852e-156	-4.02797
1	0	86.4	0.64106	0.8572	0.000767873	4.76876e-157	-4.0279
1	0	86.8	0.641048	0.857184	0.000763606	9.52126e-158	-4.02782
1	0	87.2	0.641036	0.857168	0.000759374	1.90106e-158	-4.02775
1	0	87.6	0.641024	0.857153	0.000755177	3.79587e-159	-4.02767
1	0	88	0.641013	0.857137	0.000751015	7.57948e-160	-4.0276
1	0	88.4	0.641001	0.857122	0.000746886	1.51349e-160	-4.02753
1	0	88.8	0.64099	0.857107	0.00074279	3.02226e-161	-4.02746
1	0	89.2	0.640979	0.857092	0.000738727	6.03527e-162	-4.02739
1	0	89.6	0.640968	0.857077	0.000734697	1.20524e-162	-4.02732
1	0	90	0.640957	0.857063	0.000730698	2.40693e-163	-4.02725
1	0	90.4	0.640946	0.857048	0.000726732	4.80688e-164	-4.02718
1	0	90.8	0.640935	0.857034	0.000722796	9.60011e-165	-4.02712
1	0	91.2	0.640925	0.85702	0.000718892	1.91734e-165	-4.02705
1	0	91.6	0.640914	0.857006	0.000715018	3.82944e-166	-4.02698
1	0	92	0.640904	0.856992	0.000711174	7.64862e-167	-4.02692
1	0	92.4	0.640894	0.856978	0.00070736	1.52771e-167	-4.02685
1	0	92.8	0.640884	0.856965	0.000703576	3.05148e-168	-4.02679
1	0	93.2	0.640874	0.856951	0.000699821	6.09524e-169	-4.02673
1	0	93.6	0.640864	0.856938	0.000696094	1.21754e-169	-4.02667
1	0	94	0.640854	0.856925	0.000692396	2.43211e-170	-4.0266
1	0	94.4	0.640844	0.856912	0.000688726	4.85844e-171	-4.02654
1	0	94.8	0.640835	0.856899	0.000685084	9.70555e-172	-4.02648
1	0	95.2	0.640825	0.856886	0.000681469	1.93889e-172	-4.02642
1	0	95.6	0.640816	0.856874	0.000677881	3.87345e-173	-4.02636
1	0	96	0.640806	0.856861	0.00067432	7.73841e-174	-4.0263
1	0	96.4	0.640797	0.856849	0.000670786	1.54602e-174	-4.02625
1	0	96.8	0.640788	0.856837	0.000667278	3.0888e-175	-4.02619
1	0	97.2	0.640779	0.856825	0.000663796	6.17127e-176	-4.02613
1	0	97.6	0.64077	0.856813	0.000660339	1.23301e-176	-4.02608
1	0	98	0.640761	0.856801	0.000656908	2.46361e-177	-4.02602
1	0	98.4	0.640752	0.856789	0.000653501	4.92249e-178	-4.02597
1	0	98.8	0.640744	0.856778	0.00065012	9.83576e-179	-4.02591
1	0	99.2	0.640735	0.856766	0.000646763	1.96535e-179	-4.02586
1	0	99.6	0.640727	0.856755	0.00064343	3.92718e-180	-4.02581
1	0	100	0.640718	0.856744	0.000640121	7.84751e-181	-4.02575
