# Filename: vlt_FPquench_vst_4_T_1_0.1_P_00.050_lmax10_dl0.008_tmax10000_dt00.0001.dat
# Source: vlt_FPquench.c
# Source version: 3 (2011 Mar 18 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063, B=41.3417022403997549418, THETA=0.6
# Parameter values: iTfrac=1, qTfrac=0.1, P=0.05 (Cc=1.10501, K0c=0.295614), lmax=10, lsteps=1250, (dl=0.008), lpts=1251, ldatamax=250, tmax=10000, dt0=0.0001, a0=1, a06=1, CONST=0.6
# time-step	t	T/Tc	1-T/Tc	l	K	K/K0	Kr/K0	G	vldens
5793	0.5793	0.1	0.9	10	0.378278	0.127963	5.80953e-06	5.73489e-28	0.0430236
6501	0.6501	0.1	0.9	10	0.378276	0.127963	5.8095e-06	5.73493e-28	0.0387107
7296	0.7296	0.1	0.9	10	0.378274	0.127962	5.80947e-06	5.73497e-28	0.0347455
8187	0.8187	0.1	0.9	10	0.378272	0.127961	5.80944e-06	5.73502e-28	0.0311398
9187	0.9187	0.1	0.9	10	0.378269	0.127961	5.8094e-06	5.73508e-28	0.0278852
10309	1.0309	0.1	0.9	10	0.378267	0.12796	5.80936e-06	5.73514e-28	0.0249738
11568	1.1568	0.1	0.9	10	0.378264	0.127959	5.80931e-06	5.73521e-28	0.0223909
12980	1.298	0.1	0.9	10	0.37826	0.127957	5.80926e-06	5.73528e-28	0.0201186
14565	1.4565	0.1	0.9	10	0.378256	0.127956	5.8092e-06	5.73537e-28	0.0181327
16343	1.6343	0.1	0.9	10	0.378252	0.127955	5.80913e-06	5.73547e-28	0.0164105
18339	1.8339	0.1	0.9	10	0.378247	0.127953	5.80906e-06	5.73558e-28	0.0149254
20577	2.0577	0.1	0.9	10	0.378242	0.127951	5.80898e-06	5.7357e-28	0.0136539
23089	2.3089	0.1	0.9	10	0.378236	0.127949	5.80889e-06	5.73583e-28	0.0125694
25908	2.5908	0.1	0.9	10	0.378229	0.127947	5.80879e-06	5.73599e-28	0.0116482
29070	2.907	0.1	0.9	10	0.378222	0.127945	5.80868e-06	5.73616e-28	0.0108681
32618	3.2618	0.1	0.9	10	0.378214	0.127942	5.80856e-06	5.73635e-28	0.0102076
36599	3.6599	0.1	0.9	10	0.378206	0.127939	5.80842e-06	5.73657e-28	0.00964786
41066	4.1066	0.1	0.9	10	0.378196	0.127936	5.80828e-06	5.73681e-28	0.00917175
46078	4.6078	0.1	0.9	10	0.378186	0.127932	5.80812e-06	5.73708e-28	0.0087647
51701	5.1701	0.1	0.9	10	0.378175	0.127929	5.80795e-06	5.73739e-28	0.00841438
58011	5.8011	0.1	0.9	10	0.378163	0.127924	5.80776e-06	5.73773e-28	0.00811059
65090	6.509	0.1	0.9	10	0.378149	0.12792	5.80756e-06	5.73811e-28	0.00784528
73034	7.3034	0.1	0.9	10	0.378135	0.127915	5.80734e-06	5.73854e-28	0.0076119
81946	8.1946	0.1	0.9	10	0.378119	0.12791	5.8071e-06	5.73902e-28	0.00740541
91946	9.1946	0.1	0.9	10	0.378102	0.127904	5.80684e-06	5.73955e-28	0.00722167
103166	10.3166	0.1	0.9	10	0.378084	0.127898	5.80656e-06	5.74016e-28	0.00705738
115756	11.5756	0.1	0.9	10	0.378064	0.127891	5.80625e-06	5.74083e-28	0.00690977
129881	12.9881	0.1	0.9	10	0.378043	0.127884	5.80592e-06	5.74158e-28	0.00677654
145730	14.573	0.1	0.9	10	0.37802	0.127876	5.80557e-06	5.74243e-28	0.00665565
163513	16.3513	0.1	0.9	10	0.377995	0.127868	5.80518e-06	5.74337e-28	0.00654534
183465	18.3465	0.1	0.9	10	0.377967	0.127858	5.80476e-06	5.74443e-28	0.00644407
205852	20.5852	0.1	0.9	10	0.377938	0.127848	5.80431e-06	5.74561e-28	0.00635043
230971	23.0971	0.1	0.9	10	0.377906	0.127838	5.80381e-06	5.74692e-28	0.0062632
259155	25.9155	0.1	0.9	10	0.377871	0.127826	5.80328e-06	5.7484e-28	0.00618128
290778	29.0778	0.1	0.9	10	0.377833	0.127813	5.8027e-06	5.75004e-28	0.00610367
326259	32.6259	0.1	0.9	10	0.377792	0.127799	5.80206e-06	5.75187e-28	0.00602948
366070	36.607	0.1	0.9	10	0.377747	0.127784	5.80138e-06	5.75391e-28	0.00595791
410738	41.0738	0.1	0.9	10	0.377698	0.127767	5.80063e-06	5.75619e-28	0.00588822
460857	46.0857	0.1	0.9	10	0.377645	0.127749	5.79981e-06	5.75872e-28	0.00581976
517091	51.7091	0.1	0.9	10	0.377587	0.12773	5.79892e-06	5.76153e-28	0.00575192
580187	58.0187	0.1	0.9	10	0.377524	0.127708	5.79795e-06	5.76465e-28	0.0056842
650982	65.0982	0.1	0.9	10	0.377455	0.127685	5.7969e-06	5.76812e-28	0.00561617
730414	73.0414	0.1	0.9	10	0.377381	0.12766	5.79575e-06	5.77196e-28	0.00554753
819539	81.9539	0.1	0.9	10	0.377299	0.127632	5.7945e-06	5.77622e-28	0.00547811
919539	91.9539	0.1	0.9	10	0.377211	0.127602	5.79314e-06	5.78092e-28	0.005408
1031741	103.174	0.1	0.9	10	0.377114	0.12757	5.79166e-06	5.7861e-28	0.00533753
1157634	115.763	0.1	0.9	10	0.37701	0.127534	5.79005e-06	5.79182e-28	0.00526739
