# Filename: 3Dvlt_constT_0.020_Cc1.10_lmax10_dl0.001_Op1.dat
# Source: 3Dvlt_constT.c
# Source version: 9 (2011 Sep 02 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063, B=41.3417022403997549418, THETA=0.6
# Parameter values: N=3, Tfrac=0.02, tempv=0.98, Cc=1.1, K0c=0.296469, lmax=10, lsteps=10000, (dl=0.001), lpts=10001, ldatamax=1000, a0=1, a03=1, a06=1
# Option values: Op=1
T/Tc	1-T/Tc	l	K	y	e	K/K0	Kr/K0	G
0.02	0.98	9.53	204068	0	-2.79512e-72	13766.6	1	0
0.02	0.98	9.54	206119	0	-2.79512e-72	13904.9	1	0
0.02	0.98	9.55	208191	0	-2.79512e-72	14044.7	1	0
0.02	0.98	9.56	210283	0	-2.79512e-72	14185.8	1	0
0.02	0.98	9.57	212397	0	-2.79512e-72	14328.4	1	0
0.02	0.98	9.58	214531	0	-2.79512e-72	14472.4	1	0
0.02	0.98	9.59	216687	0	-2.79512e-72	14617.9	1	0
0.02	0.98	9.6	218865	0	-2.79512e-72	14764.8	1	0
0.02	0.98	9.61	221065	0	-2.79512e-72	14913.2	1	0
0.02	0.98	9.62	223286	0	-2.79512e-72	15063	1	0
0.02	0.98	9.63	225530	0	-2.79512e-72	15214.4	1	0
0.02	0.98	9.64	227797	0	-2.79512e-72	15367.3	1	0
0.02	0.98	9.65	230086	0	-2.79512e-72	15521.8	1	0
0.02	0.98	9.66	232399	0	-2.79512e-72	15677.8	1	0
0.02	0.98	9.67	234734	0	-2.79512e-72	15835.3	1	0
0.02	0.98	9.68	237094	0	-2.79512e-72	15994.5	1	0
0.02	0.98	9.69	239476	0	-2.79512e-72	16155.2	1	0
0.02	0.98	9.7	241883	0	-2.79512e-72	16317.6	1	0
0.02	0.98	9.71	244314	0	-2.79512e-72	16481.6	1	0
0.02	0.98	9.72	246770	0	-2.79512e-72	16647.2	1	0
0.02	0.98	9.73	249250	0	-2.79512e-72	16814.6	1	0
0.02	0.98	9.74	251755	0	-2.79512e-72	16983.5	1	0
0.02	0.98	9.75	254285	0	-2.79512e-72	17154.2	1	0
0.02	0.98	9.76	256840	0	-2.79512e-72	17326.6	1	0
0.02	0.98	9.77	259422	0	-2.79512e-72	17500.8	1	0
0.02	0.98	9.78	262029	0	-2.79512e-72	17676.7	1	0
0.02	0.98	9.79	264662	0	-2.79512e-72	17854.3	1	0
0.02	0.98	9.8	267322	0	-2.79512e-72	18033.7	1	0
0.02	0.98	9.81	270009	0	-2.79512e-72	18215	1	0
0.02	0.98	9.82	272723	0	-2.79512e-72	18398.1	1	0
0.02	0.98	9.83	275463	0	-2.79512e-72	18583	1	0
0.02	0.98	9.84	278232	0	-2.79512e-72	18769.7	1	0
0.02	0.98	9.85	281028	0	-2.79512e-72	18958.4	1	0
0.02	0.98	9.86	283853	0	-2.79512e-72	19148.9	1	0
0.02	0.98	9.87	286705	0	-2.79512e-72	19341.3	1	0
0.02	0.98	9.88	289587	0	-2.79512e-72	19535.7	1	0
0.02	0.98	9.89	292497	0	-2.79512e-72	19732.1	1	0
0.02	0.98	9.9	295437	0	-2.79512e-72	19930.4	1	0
0.02	0.98	9.91	298406	0	-2.79512e-72	20130.7	1	0
0.02	0.98	9.92	301405	0	-2.79512e-72	20333	1	0
0.02	0.98	9.93	304434	0	-2.79512e-72	20537.3	1	0
0.02	0.98	9.94	307494	0	-2.79512e-72	20743.7	1	0
0.02	0.98	9.95	310584	0	-2.79512e-72	20952.2	1	0
0.02	0.98	9.96	313706	0	-2.79512e-72	21162.8	1	0
0.02	0.98	9.97	316858	0	-2.79512e-72	21375.5	1	0
0.02	0.98	9.98	320043	0	-2.79512e-72	21590.3	1	0
0.02	0.98	9.99	323259	0	-2.79512e-72	21807.3	1	0
0.02	0.98	10	326508	0	-2.79512e-72	22026.5	1	0
