# Filename: 3Dvlt_constT_1.010_Cc1.10_lmax10_dl0.001_Op1.dat
# Source: 3Dvlt_constT.c
# Source version: 9 (2011 Sep 02 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063, B=41.3417022403997549418, THETA=0.6
# Parameter values: N=3, Tfrac=1.01, tempv=-0.01, Cc=1.1, K0c=0.296469, lmax=10, lsteps=10000, (dl=0.001), lpts=10001, ldatamax=1000, a0=1, a03=1, a06=1
# Option values: Op=1
T/Tc	1-T/Tc	l	K	y	e	K/K0	Kr/K0	G
1.01	-0.01	9.19	8.28168e-17	2.04452e+15	-2277.5	2.82137e-16	2.87935e-20	2.3099e-09
1.01	-0.01	9.2	7.79939e-17	2.17095e+15	-2346.85	2.65707e-16	2.68469e-20	2.3099e-09
1.01	-0.01	9.21	7.34519e-17	2.30519e+15	-2418.32	2.50233e-16	2.50318e-20	2.3099e-09
1.01	-0.01	9.22	6.91744e-17	2.44774e+15	-2491.97	2.35661e-16	2.33395e-20	2.3099e-09
1.01	-0.01	9.23	6.5146e-17	2.5991e+15	-2567.86	2.21937e-16	2.17616e-20	2.3099e-09
1.01	-0.01	9.24	6.13522e-17	2.75981e+15	-2646.06	2.09012e-16	2.02904e-20	2.3099e-09
1.01	-0.01	9.25	5.77793e-17	2.93047e+15	-2726.65	1.9684e-16	1.89187e-20	2.3099e-09
1.01	-0.01	9.26	5.44145e-17	3.11168e+15	-2809.68	1.85377e-16	1.76396e-20	2.3099e-09
1.01	-0.01	9.27	5.12456e-17	3.3041e+15	-2895.25	1.74582e-16	1.64471e-20	2.3099e-09
1.01	-0.01	9.28	4.82613e-17	3.50841e+15	-2983.42	1.64415e-16	1.53352e-20	2.3099e-09
1.01	-0.01	9.29	4.54508e-17	3.72536e+15	-3074.28	1.5484e-16	1.42984e-20	2.3099e-09
1.01	-0.01	9.3	4.28039e-17	3.95572e+15	-3167.9	1.45823e-16	1.33318e-20	2.3099e-09
1.01	-0.01	9.31	4.03112e-17	4.20033e+15	-3264.38	1.37331e-16	1.24304e-20	2.3099e-09
1.01	-0.01	9.32	3.79637e-17	4.46007e+15	-3363.79	1.29333e-16	1.15901e-20	2.3099e-09
1.01	-0.01	9.33	3.57529e-17	4.73586e+15	-3466.23	1.21802e-16	1.08065e-20	2.3099e-09
1.01	-0.01	9.34	3.36708e-17	5.02871e+15	-3571.79	1.14708e-16	1.00759e-20	2.3099e-09
1.01	-0.01	9.35	3.17099e-17	5.33967e+15	-3680.57	1.08028e-16	9.39473e-21	2.3099e-09
1.01	-0.01	9.36	2.98633e-17	5.66985e+15	-3792.66	1.01737e-16	8.75959e-21	2.3099e-09
1.01	-0.01	9.37	2.81242e-17	6.02046e+15	-3908.16	9.58125e-17	8.16738e-21	2.3099e-09
1.01	-0.01	9.38	2.64864e-17	6.39274e+15	-4027.18	9.02328e-17	7.61522e-21	2.3099e-09
1.01	-0.01	9.39	2.49439e-17	6.78805e+15	-4149.82	8.49781e-17	7.10038e-21	2.3099e-09
1.01	-0.01	9.4	2.34913e-17	7.2078e+15	-4276.2	8.00294e-17	6.62035e-21	2.3099e-09
1.01	-0.01	9.41	2.21233e-17	7.6535e+15	-4406.43	7.53688e-17	6.17278e-21	2.3099e-09
1.01	-0.01	9.42	2.08349e-17	8.12677e+15	-4540.62	7.09797e-17	5.75546e-21	2.3099e-09
1.01	-0.01	9.43	1.96216e-17	8.6293e+15	-4678.91	6.68461e-17	5.36635e-21	2.3099e-09
1.01	-0.01	9.44	1.84789e-17	9.16291e+15	-4821.4	6.29533e-17	5.00356e-21	2.3099e-09
1.01	-0.01	9.45	1.74028e-17	9.72951e+15	-4968.23	5.92872e-17	4.66528e-21	2.3099e-09
1.01	-0.01	9.46	1.63893e-17	1.03311e+16	-5119.53	5.58346e-17	4.34988e-21	2.3099e-09
1.01	-0.01	9.47	1.54349e-17	1.097e+16	-5275.44	5.2583e-17	4.0558e-21	2.3099e-09
1.01	-0.01	9.48	1.4536e-17	1.16483e+16	-5436.1	4.95208e-17	3.78161e-21	2.3099e-09
1.01	-0.01	9.49	1.36895e-17	1.23686e+16	-5601.66	4.6637e-17	3.52595e-21	2.3099e-09
1.01	-0.01	9.5	1.28923e-17	1.31335e+16	-5772.25	4.3921e-17	3.28757e-21	2.3099e-09
1.01	-0.01	9.51	1.21415e-17	1.39456e+16	-5948.04	4.13633e-17	3.06531e-21	2.3099e-09
1.01	-0.01	9.52	1.14344e-17	1.48079e+16	-6129.18	3.89545e-17	2.85808e-21	2.3099e-09
1.01	-0.01	9.53	1.07686e-17	1.57236e+16	-6315.84	3.66859e-17	2.66485e-21	2.3099e-09
1.01	-0.01	9.54	1.01414e-17	1.66959e+16	-6508.19	3.45495e-17	2.48469e-21	2.3099e-09
1.01	-0.01	9.55	9.55085e-18	1.77283e+16	-6706.39	3.25375e-17	2.31671e-21	2.3099e-09
1.01	-0.01	9.56	8.99465e-18	1.88246e+16	-6910.63	3.06427e-17	2.16009e-21	2.3099e-09
1.01	-0.01	9.57	8.47085e-18	1.99886e+16	-7121.09	2.88582e-17	2.01405e-21	2.3099e-09
1.01	-0.01	9.58	7.97754e-18	2.12247e+16	-7337.95	2.71776e-17	1.87789e-21	2.3099e-09
1.01	-0.01	9.59	7.51297e-18	2.25371e+16	-7561.43	2.55949e-17	1.75093e-21	2.3099e-09
1.01	-0.01	9.6	7.07545e-18	2.39307e+16	-7791.7	2.41044e-17	1.63256e-21	2.3099e-09
1.01	-0.01	9.61	6.6634e-18	2.54105e+16	-8029	2.27006e-17	1.52219e-21	2.3099e-09
1.01	-0.01	9.62	6.27536e-18	2.69818e+16	-8273.51	2.13787e-17	1.41928e-21	2.3099e-09
1.01	-0.01	9.63	5.90991e-18	2.86503e+16	-8525.48	2.01337e-17	1.32333e-21	2.3099e-09
1.01	-0.01	9.64	5.56574e-18	3.04219e+16	-8785.12	1.89612e-17	1.23386e-21	2.3099e-09
1.01	-0.01	9.65	5.24162e-18	3.23031e+16	-9052.66	1.7857e-17	1.15044e-21	2.3099e-09
1.01	-0.01	9.66	4.93637e-18	3.43006e+16	-9328.35	1.68171e-17	1.07267e-21	2.3099e-09
1.01	-0.01	9.67	4.6489e-18	3.64216e+16	-9612.44	1.58377e-17	1.00015e-21	2.3099e-09
1.01	-0.01	9.68	4.37817e-18	3.86738e+16	-9905.18	1.49154e-17	9.32533e-22	2.3099e-09
1.01	-0.01	9.69	4.1232e-18	4.10653e+16	-10206.8	1.40468e-17	8.69488e-22	2.3099e-09
1.01	-0.01	9.7	3.88309e-18	4.36046e+16	-10517.7	1.32288e-17	8.10705e-22	2.3099e-09
1.01	-0.01	9.71	3.65695e-18	4.6301e+16	-10838	1.24584e-17	7.55896e-22	2.3099e-09
1.01	-0.01	9.72	3.44399e-18	4.91641e+16	-11168.1	1.17329e-17	7.04793e-22	2.3099e-09
1.01	-0.01	9.73	3.24343e-18	5.22042e+16	-11508.2	1.10496e-17	6.57145e-22	2.3099e-09
1.01	-0.01	9.74	3.05454e-18	5.54323e+16	-11858.6	1.04061e-17	6.12718e-22	2.3099e-09
1.01	-0.01	9.75	2.87666e-18	5.88601e+16	-12219.8	9.80011e-18	5.71294e-22	2.3099e-09
1.01	-0.01	9.76	2.70914e-18	6.24998e+16	-12591.9	9.2294e-18	5.32671e-22	2.3099e-09
1.01	-0.01	9.77	2.55137e-18	6.63646e+16	-12975.4	8.69192e-18	4.96659e-22	2.3099e-09
1.01	-0.01	9.78	2.40279e-18	7.04683e+16	-13370.6	8.18574e-18	4.63082e-22	2.3099e-09
1.01	-0.01	9.79	2.26286e-18	7.48258e+16	-13777.8	7.70904e-18	4.31775e-22	2.3099e-09
1.01	-0.01	9.8	2.13108e-18	7.94528e+16	-14197.4	7.2601e-18	4.02584e-22	2.3099e-09
1.01	-0.01	9.81	2.00698e-18	8.43659e+16	-14629.7	6.8373e-18	3.75367e-22	2.3099e-09
1.01	-0.01	9.82	1.8901e-18	8.95828e+16	-15075.3	6.43913e-18	3.4999e-22	2.3099e-09
1.01	-0.01	9.83	1.78003e-18	9.51223e+16	-15534.4	6.06414e-18	3.26328e-22	2.3099e-09
1.01	-0.01	9.84	1.67637e-18	1.01004e+17	-16007.5	5.711e-18	3.04267e-22	2.3099e-09
1.01	-0.01	9.85	1.57875e-18	1.0725e+17	-16495	5.37841e-18	2.83696e-22	2.3099e-09
1.01	-0.01	9.86	1.48681e-18	1.13882e+17	-16997.3	5.0652e-18	2.64517e-22	2.3099e-09
1.01	-0.01	9.87	1.40022e-18	1.20924e+17	-17515	4.77023e-18	2.46634e-22	2.3099e-09
1.01	-0.01	9.88	1.31868e-18	1.28402e+17	-18048.4	4.49243e-18	2.2996e-22	2.3099e-09
1.01	-0.01	9.89	1.24188e-18	1.36342e+17	-18598	4.23081e-18	2.14413e-22	2.3099e-09
1.01	-0.01	9.9	1.16956e-18	1.44772e+17	-19164.4	3.98443e-18	1.99917e-22	2.3099e-09
1.01	-0.01	9.91	1.10145e-18	1.53725e+17	-19748.1	3.75239e-18	1.86402e-22	2.3099e-09
1.01	-0.01	9.92	1.03731e-18	1.63231e+17	-20349.5	3.53387e-18	1.738e-22	2.3099e-09
1.01	-0.01	9.93	9.76901e-19	1.73324e+17	-20969.2	3.32807e-18	1.6205e-22	2.3099e-09
1.01	-0.01	9.94	9.20011e-19	1.84042e+17	-21607.8	3.13426e-18	1.51094e-22	2.3099e-09
1.01	-0.01	9.95	8.66434e-19	1.95422e+17	-22265.9	2.95174e-18	1.40879e-22	2.3099e-09
1.01	-0.01	9.96	8.15977e-19	2.07507e+17	-22944	2.77984e-18	1.31355e-22	2.3099e-09
1.01	-0.01	9.97	7.68458e-19	2.20338e+17	-23642.7	2.61796e-18	1.22475e-22	2.3099e-09
1.01	-0.01	9.98	7.23706e-19	2.33963e+17	-24362.7	2.4655e-18	1.14195e-22	2.3099e-09
1.01	-0.01	9.99	6.81561e-19	2.48431e+17	-25104.7	2.32192e-18	1.06474e-22	2.3099e-09
1.01	-0.01	10	6.4187e-19	2.63793e+17	-25869.2	2.1867e-18	9.9276e-23	2.3099e-09
