# Filename: 2DKT_FPquench_vst_T_0.999_0.95_lmax10_dl0.008_tmax10000_dt01e-05.dat
# Source: 2DKT_FPquench.c
# Source version: 2 (2011 Apr 06 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063, B=124.025106721199264825
# Parameter values: iTfrac=0.999, qTfrac=0.95, lmax=10, lsteps=1250, (dl=0.008), lpts=1251, ldatamax=250, tmax=10000, dt0=1e-05, a0=1, a04=1, K0c=0.747853
# time-step	t	T/Tc	1-T/Tc	l	K	K/K0	G	vpdens
3652	0.03652	0.95	0.05	10	0.69453	0.882263	1.27411e-22	0.00130309
4099	0.04099	0.95	0.05	10	0.694737	0.882527	1.2741e-22	0.00129083
4600	0.046	0.95	0.05	10	0.694951	0.882798	1.27409e-22	0.00127868
5162	0.05162	0.95	0.05	10	0.695173	0.88308	1.27407e-22	0.00126655
5793	0.05793	0.95	0.05	10	0.695403	0.883373	1.27406e-22	0.00125443
6501	0.06501	0.95	0.05	10	0.695643	0.883678	1.27404e-22	0.00124229
7296	0.07296	0.95	0.05	10	0.695893	0.883995	1.27403e-22	0.00123013
8187	0.08187	0.95	0.05	10	0.696154	0.884326	1.27401e-22	0.00121797
9187	0.09187	0.95	0.05	10	0.696425	0.884671	1.274e-22	0.00120581
10309	0.10309	0.95	0.05	10	0.696708	0.88503	1.27398e-22	0.00119366
11568	0.11568	0.95	0.05	10	0.697002	0.885404	1.27396e-22	0.00118154
12980	0.1298	0.95	0.05	10	0.697308	0.885793	1.27394e-22	0.00116948
14565	0.14565	0.95	0.05	10	0.697627	0.886198	1.27392e-22	0.00115749
16343	0.16343	0.95	0.05	10	0.697958	0.886618	1.2739e-22	0.00114561
18339	0.18339	0.95	0.05	10	0.698302	0.887055	1.27388e-22	0.00113386
20577	0.20577	0.95	0.05	10	0.698657	0.887506	1.27386e-22	0.00112229
23089	0.23089	0.95	0.05	10	0.699025	0.887974	1.27384e-22	0.00111091
25908	0.25908	0.95	0.05	10	0.699405	0.888457	1.27381e-22	0.00109976
29070	0.2907	0.95	0.05	10	0.699797	0.888955	1.27379e-22	0.00108888
32618	0.32618	0.95	0.05	10	0.700201	0.889468	1.27376e-22	0.00107829
36599	0.36599	0.95	0.05	10	0.700616	0.889994	1.27374e-22	0.00106803
